route_name,model,Fit_Status,train_R2,val_R2,train_MAE,val_MAE,train_RMSE,val_RMSE,val_MAPE,val_sMAPE
SER_92a6_start_aggregated.csv,XGBoost,Good Fit,0.9982089996337892,0.9207776188850404,1.0855445861816406,7.167324066162109,1.4853286891884057,10.086474935453673,50.27671319640593,25.51965613887022
SER_d558_return_aggregated.csv,XGBoost,Overfitting,0.9856408834457396,0.4710740447044372,0.9516632556915284,5.744674682617188,1.3327145879273816,7.497508080081586,111.9845975565554,50.47227177505154
SER_24be_return_aggregated.csv,XGBoost,Overfitting,0.8115763664245605,0.6260088682174683,4.480499744415283,7.01607084274292,5.705418457411334,9.25238047718688,73.45081158919747,36.9975394494905
SER_24be_start_aggregated.csv,XGBoost,Good Fit,0.9886401295661926,0.9373306632041932,1.4135029315948486,3.546191692352295,1.9898983238353865,4.6712674667689225,43.18014993653768,26.183754881161047
SER_73d3_start_aggregated.csv,XGBoost,Good Fit,0.8685315251350403,0.8253434896469116,11.556178092956545,14.043463706970217,15.166296706385934,18.712085690240578,35.351001208464666,19.35767273128321
SER_d62a_return_aggregated.csv,XGBoost,Overfitting,0.9806364178657532,0.5105117559432983,0.9121365547180176,4.995495796203613,1.2563705709111948,7.256081759714544,36.11895007674065,34.53249044736456
SER_7058_start_aggregated.csv,XGBoost,Overfitting,0.8025714755058289,0.3916617035865783,7.447154998779297,13.696633338928224,10.218880655462511,18.08367038301364,116.8916755301052,52.257772854622885
SER_620c_start_aggregated.csv,XGBoost,Good Fit,0.9206272959709167,0.8568304777145386,8.19145393371582,11.37745475769043,10.81724170945087,15.33531811901936,22.33933979876115,18.92968011276203
SER_ff5a_start_aggregated.csv,XGBoost,Good Fit,0.969228982925415,0.95304137468338,14.88432788848877,18.12753295898437,19.74405242601356,25.19463298502282,22.914238663048422,15.051453233298256
SER_bc52_return_aggregated.csv,XGBoost,Good Fit,0.8629693984985352,0.7809617519378662,12.986699104309082,16.59724998474121,17.022703381658328,22.06085873299381,26.05417530799924,20.314260689919
SER_ea68_return_aggregated.csv,XGBoost,Overfitting,0.9204872250556946,0.6954082250595093,3.4849743843078613,7.230151653289795,4.754775608034902,9.958487750230171,68.7620171452732,42.046888848707376
SER_5de6_start_aggregated.csv,XGBoost,Overfitting,0.5710085034370422,0.1357039809226989,1.1846688985824585,1.843805432319641,1.5059253168573077,2.421453131572465,65.16658543999424,48.50279737357812
SER_6ffb_return_aggregated.csv,XGBoost,Good Fit,0.9282390475273132,0.8774232268333435,14.358418464660645,19.15968513488769,19.012048214091028,25.57353468469956,22.413256373380904,15.873556967402406
SER_6b51_return_aggregated.csv,XGBoost,Good Fit,0.9239779114723206,0.8761885166168213,15.117156982421877,19.477575302124023,20.037477093717413,25.632681537306407,20.587133209550423,15.665344855214489
SER_0fd4_return_aggregated.csv,XGBoost,Good Fit,0.8770380020141602,0.8152792453765869,10.74794578552246,13.873929977416992,14.065984811272102,18.16914159499089,22.82508014003094,18.305356492940444
SER_f989_start_aggregated.csv,XGBoost,Good Fit,0.9732128977775574,0.9536848664283752,2.7374701499938965,3.346354722976685,3.800466338203429,4.956421534298629,30.37491942994422,21.111185703483144
SER_38b2_start_aggregated.csv,XGBoost,Good Fit,0.9336912035942078,0.8924306631088257,15.085158348083496,19.74179077148437,19.77720217396985,26.23782734877976,24.122974202473884,15.550747519513786
SER_9ae2_start_aggregated.csv,XGBoost,Good Fit,0.7153172492980957,0.5762589573860168,5.780680179595947,7.354949474334717,7.571505898340403,9.55675538487452,34.505659438540256,27.02558022200857
SER_b7c7_start_aggregated.csv,XGBoost,Overfitting,0.5372069478034973,0.3820224404335022,2.5839710235595703,3.042375564575196,3.541645379095989,4.258972569889858,82.83867886107222,49.87081682806573
SER_108c_start_aggregated.csv,XGBoost,Good Fit,0.93380206823349,0.8954441547393799,17.618345260620117,22.63020133972168,23.288402057894743,29.963051995136965,18.01663131414861,14.460957617080004
SER_4936_start_aggregated.csv,XGBoost,Overfitting,0.9674444198608398,0.5585607290267944,2.235852003097534,8.061490058898926,3.1290714444141488,10.839084644028302,149.12920180147137,40.30669563149161
SER_6aff_return_aggregated.csv,XGBoost,Good Fit,0.9128426313400269,0.8586638569831848,10.736846923828123,13.735264778137209,14.17493517556413,18.134612382396423,18.78674629428764,15.098249385017958
